The results are ordered in the same order as in c_rc_df (according to protein name),,,,,,,,
0.285276203,0.986321841,0.965189742,0.307025624,0.988889811,0.996116681,0.896212098,0.893239419,0.997953925
0.624311067,0.941253108,0.988069983,0.060388203,0.998686606,0.996557493,-0.047931748,0.58304367,0.996031069
0.598980359,0.992176056,-0.216336744,0.666896738,0.969875308,0.603415165,0.882727558,0.986653345,0.991977734
-0.150160816,0.892061491,0.59686584,-0.177924175,0.990001173,0.781370293,-0.107812774,0.995852091,0.695208385
0.714126382,0.999803461,-0.113893674,0.696122629,0.991228063,-0.44260412,0.815098678,0.944714772,0.43148164
0.985377238,0.998251286,0.999512833,0.996049403,0.992975272,0.995829847,0.978377942,0.993839999,0.999678204
0.998680244,0.008181553,0.999009557,0.999690702,-0.005211654,0.96269528,0.996530186,-0.482524525,0.999729617
0.826647694,-0.40612005,-0.794433459,0.681483006,-0.239683881,-0.742555966,0.610217382,-0.472160222,-0.723214899
0.992802181,0.646727057,0.076295379,0.998073732,0.632893082,0.005791513,0.996433719,0.57229066,0.240251508
-0.835634548,0.051859466,0.996959068,-0.939857627,0.201825674,0.997909429,-0.820079731,0.35672026,0.999104462
-0.440988698,0.977194079,0.995275412,-0.480383437,0.997119857,0.997587246,-0.370210734,0.971797005,0.987668209
0.999563505,0.048107003,0.994048917,0.996873883,-0.78683206,0.995827136,0.998639257,-0.184017416,0.996670869
0.007637795,0.968125045,0.18289775,0.143509552,0.992727073,0.915761615,0.061046973,0.964686868,-0.307854554
0.583108357,0.892706232,0.935037053,0.51559383,0.915134303,0.955889456,0.279410887,0.825196105,0.905187358
0.997685797,0.911223928,0.994022645,0.983564395,0.905562449,0.99998795,0.988046506,0.800417167,0.99052129
0.984665934,0.967034204,-0.01527333,0.971839477,0.949017431,-0.3342914,0.983499964,0.987067957,-0.79284145
0.919721157,0.992652737,0.928091056,0.908380439,0.967601196,0.914472444,0.894508382,0.998496272,0.860210089
-0.495681392,-0.503940146,0.923010035,-0.475906161,-0.441108724,-0.731440122,-0.582351245,-0.222902794,-0.350196557
0.998449442,0.896669879,-0.282496982,0.999068062,0.959436665,-0.359674892,0.997395469,0.974714527,-0.320130714
0.995737583,0.930203779,0.737792196,0.997417341,0.981264811,0.368796102,0.996834053,0.981617174,0.51044186
0.758513089,0.999659413,-0.00915426,0.74625115,0.997223317,-0.027503429,0.759808787,0.999503477,-0.037486423
0.996002391,0.034055306,-0.593263978,0.994980064,-0.233601437,-0.679776216,0.402518942,0.011177587,-0.666989203
-0.524279854,-0.501825313,0.901347101,-0.730746454,-0.380654107,-0.682415333,-0.569595055,-0.70369782,-0.169664159
0.866912923,-0.72272159,0.883059878,0.851239665,-0.6932318,0.839741366,0.881062226,0.544756009,0.898638087
0.990886603,0.078297894,-0.455113773,0.995968066,0.018023867,-0.685584618,0.953768573,0.193929369,-0.174587583
0.999389851,0.990280079,0.083671656,0.998331757,0.998560064,0.640755131,0.995818087,0.989918586,0.840070149
0.998745298,0.989088578,0.986669052,0.997832778,0.994698473,0.984793648,0.99636482,0.963773463,0.991592077
0.135369232,0.428385317,0.99878022,0.069939957,0.817779103,0.997459748,0.113070332,-0.470915075,0.999813745
0.115633527,0.856115838,0.755091717,-0.13215506,0.790595667,0.967444281,-0.04357753,0.887592329,0.871175484
0.99795967,0.999147619,0.950588646,0.999360715,0.994108646,0.934305491,0.99701919,0.996841611,0.950410664
0.272212497,-0.33817022,0.998753201,0.04800354,-0.27237641,0.999992838,0.139512654,-0.390406175,0.9996171
-0.715673741,0.673221622,0.993594117,-0.765921041,0.85173352,0.999576655,-0.665894233,0.229228485,0.997854234
0.60026476,0.972702965,0.999094433,0.561348269,0.677639312,0.999953191,0.570246892,0.882077181,0.99971176
0.522788411,0.99568961,0.468754807,0.752638455,0.919748652,0.273900459,0.62324624,0.976181958,0.445620478
0.941354421,0.989021245,0.961594116,0.838992903,0.965565343,0.672757479,0.847664914,0.975821636,0.904792919
0.695568466,0.718227043,0.916639894,0.418668228,0.779962883,0.896880272,0.747484293,0.6631413,0.915476311
-0.56671644,-0.377151515,-0.543250726,-0.582198063,-0.560924823,-0.084975905,-0.293432435,-0.320925156,-0.268073921
-0.73945877,0.989462695,0.998395357,-0.855980026,0.993225954,0.998885509,-0.753188191,0.995720689,0.99712673
0.932410811,0.956252122,0.987060369,0.915843544,0.934027971,0.00067422,0.912885159,0.888321954,0.954743074
0.549832307,0.025643621,0.997974371,0.881870201,0.081628097,0.973049366,0.917435876,0.069631877,0.99452315
0.912465473,-0.36066054,0.934791871,0.909470784,-0.773491905,0.994638354,0.95854042,-0.439477768,0.993751462
0.589918256,0.953739421,0.737810121,0.660813088,0.903416324,-0.325588991,0.799372643,0.951027414,0.84038017
0.686386667,0.819611828,0.995640629,0.593295064,0.832801435,0.998019239,0.799631604,0.839504665,0.99758914
0.999136779,0.998260588,0.719184743,0.998854837,0.988022898,0.83312165,0.998588471,0.996076347,0.974328596
0.412917738,0.894283067,0.997300945,0.244107659,0.829048779,0.99445378,-0.404797451,0.989106409,0.989310996
0.943009024,0.987498602,0.998352934,0.957649573,0.972077311,0.994358815,0.587716299,0.979884768,0.987653837
0.872101905,0.976201967,0.581807611,0.912349843,0.987808677,0.69751807,0.944449402,0.988161949,0.936345829
0.445497687,0.972381936,0.400905338,0.360821119,0.957678381,-0.990548928,0.357128529,0.77844929,0.412800071
-0.504503937,-0.008451943,0.999447936,-0.263596156,0.524256334,0.998326474,0.34816442,0.492803283,0.999415882
0.224979188,-0.673874693,-0.04723014,0.384619334,-0.495370554,-0.236012152,0.295419652,-0.42393305,-0.207129981
-0.552648995,0.633087614,0.053395406,-0.591223283,0.865587016,0.259479822,-0.493544711,0.829452406,0.628314935
0.752086351,-0.101559774,0.318083821,0.73389913,-0.375326367,-0.152780318,0.488825836,-0.076775686,0.183280538
0.997692126,0.951131715,0.523667874,0.984425482,0.867639833,-0.334031834,0.956874002,0.996318278,0.966157739
-0.263068707,0.595295505,0.99833243,-0.259767572,0.36891094,0.993712563,-0.223194175,0.972203977,0.998508763
-0.22700887,-0.135830277,0.954040499,-0.040930735,-0.092797764,0.987523474,-0.144213946,0.101626538,0.655679573
0.997983208,0.993176769,0.999923278,0.971573425,0.987006306,0.997862485,0.998414177,0.970531987,0.997742404
0.687851682,-0.039142622,-0.425704076,0.248883546,0.652387275,-0.182111775,0.396002529,0.60497465,-0.308838623
0.773230828,0.105807686,0.326416938,0.711636453,-0.07054159,0.401985225,0.787372811,0.064106541,0.262900677
0.440819309,0.976720679,0.937169916,-0.569315398,-0.645485519,0.921451824,-0.749762194,-0.158231466,0.575989001
0.964651248,0.853481467,0.999707845,0.999482086,0.907711516,0.999554723,0.999077448,0.628380415,0.99777316
0.810508376,0.984577353,0.999718927,0.943829119,0.972082894,0.999664859,0.871784934,0.992144392,0.993461473
-0.367569738,0.985938738,0.974194647,-0.377876367,0.915086727,0.961710495,-0.43019128,0.964098246,0.678381491
0.636549507,0.989000054,0.958415628,0.672086243,0.992603496,0.999513813,0.648042341,0.806024519,0.998435941
0.881596556,-0.149812376,0.999604242,0.998751396,0.172429175,0.999841991,0.99462174,0.839738714,0.930570235
0.920692023,0.062530627,0.999604242,0.983959676,0.258911853,0.999822948,0.892389555,0.899703068,0.936060831
-0.015033638,0.995627932,0.914884117,-0.28207351,0.99193794,0.87648744,0.100659509,0.908030844,0.963210426
0.940917882,-0.375040715,-0.093398715,0.942442484,0.896317316,0.950858831,0.735994319,-0.056489392,0.840110407
-0.739854754,0.951105344,0.826519571,-0.888865644,0.9956817,0.372230224,-0.735993019,0.990149367,0.348796794
0.99936301,0.787732678,0.988773298,0.999498045,0.671253427,0.99675328,0.999273439,0.803759098,0.998010399
0.885045605,0.990005502,0.999117156,0.509456909,0.982675849,0.998398102,0.535958791,0.987671836,0.998654753
0.958060405,0.600937096,0.988773298,0.945579718,-0.052819058,0.997774243,0.948836833,0.817556072,0.998148004
-0.179173241,0.412391129,0.930497482,0.260447471,0.449499082,0.936599945,0.36186892,0.468867314,0.923589143
0.88810313,-0.146961234,-0.513968623,0.558699197,-0.27002415,-0.936657182,0.890893471,-0.317977162,-0.497735678
0.643478762,0.950214873,0.975184601,0.701143985,0.95469925,0.976774474,0.885265207,0.975318634,0.967244353
0.982596525,-0.132702077,-0.284743966,0.98283063,-0.107639361,-0.444619032,0.955876802,-0.199144341,-0.395158697
0.753042926,0.895019107,0.398871149,0.768067535,0.846293766,-0.331238511,0.728845491,0.866119756,0.162354269
0.979606351,0.832637475,0.99652117,0.986311495,0.784876916,0.999579912,0.973516158,0.785943929,0.994561318
0.983614799,0.824484543,0.999421883,0.991957885,0.958764173,0.988745961,0.98516846,0.979611181,0.992225722
0.974232203,0.298602139,0.997280131,0.99928278,0.085773193,0.997703172,0.953819579,-0.126701224,0.996131075
0.699290049,0.884161637,0.779572703,0.757193362,0.80244897,0.683385741,0.601794487,0.50648455,0.811099821
0.530998642,-0.090540992,0.99167601,0.445844512,-0.132395622,0.988037582,-0.024001001,-0.149380494,0.992943436
0.99958994,0.790765725,-0.284151471,0.997320845,0.998505685,-0.202605394,0.995881071,0.998986861,-0.354491232
0.999998132,0.96085049,0.997905209,0.999816092,0.998669118,0.997902174,0.998179059,0.998979678,0.994555
0.459822128,0.747152502,0.882693269,0.743657092,0.978496566,0.725821883,0.827986168,0.802843061,0.790856207
0.735751916,0.968997159,0.836676469,0.773239991,0.996079962,0.802775603,0.902978551,0.967349356,0.84864477
-0.404088784,0.989404338,-0.145822765,-0.379267171,0.992496236,-0.325743707,-0.177300419,0.982875354,-0.297815043
0.553950946,0.970145434,0.993554516,0.572716437,0.989765507,0.99581335,0.561501133,0.92035523,0.984178723
0.735936674,0.982148644,-0.077288442,0.67454355,0.998980936,-0.891576203,0.56778228,0.937755381,-0.94554591
0.188516549,0.827056935,0.502312223,0.516916626,0.894343617,0.730796202,0.321576805,0.421964982,0.912285503
0.907578213,0.944696541,0.533063505,0.842517296,0.60233646,-0.025623528,0.788992157,0.396874923,0.820427716
0.997433306,0.771820612,-0.264457255,0.993340732,0.828112159,-0.210192165,0.984025463,0.779829226,0.939437275
0.99952475,-0.755591677,0.990954657,0.99942936,-0.393629311,0.994760759,0.995625593,-0.380992161,0.969063155
0.999317608,0.512660514,0.999385091,0.99977561,0.949141151,0.997941303,0.996033248,0.525790468,0.987614525
0.921036224,0.961492028,0.999438945,0.921089362,0.977989361,0.998343855,0.919782495,0.932407716,0.98757225
-0.585095714,0.004254345,3.89E-05,-0.608967205,-0.347818235,0.302900951,-0.553621278,-0.139323456,0.624842861
-0.348439949,0.945182652,0.480722892,-0.37750711,0.990793961,0.799837641,-0.305087239,0.803910762,0.647362834
0.997984562,0.954233766,0.604468254,0.994186445,0.9880224,0.734880907,0.996265258,0.952562117,0.597372541
0.998951808,0.070476177,0.920603024,0.991777116,-0.478029277,0.996348662,0.994923509,0.617508458,0.986147093
-0.309185657,-0.207137025,-0.272350768,-0.447569094,-0.511417518,0.748989497,0.065465091,-0.398504694,0.086758974
-0.630088673,-0.85298018,-0.345857015,-0.687082481,-0.790858581,-0.463474374,-0.59036885,-0.945464582,-0.324834248
-0.132273499,0.173692925,0.992339632,-0.14443996,0.549559183,0.998840538,0.220635749,0.378968496,0.988561131
0.594970908,0.308994871,0.990316002,0.476653246,0.809831243,0.994857438,0.634609881,0.498225774,0.999793549
0.997362656,0.999958654,0.99644575,0.999194668,0.995506902,0.998178267,0.999509756,0.973530909,0.99165185
0.752915565,0.934009141,0.865306156,0.393182377,0.925915785,0.866916761,0.545889164,0.800651207,0.820280063
0.930308258,0.964799412,0.407947032,0.909702147,0.96672167,0.36982459,0.948410115,0.973826144,0.293476965
0.99916293,0.955932567,0.145847004,0.998706252,0.991655199,-0.007604623,0.99892808,0.992991662,0.057695997
-0.911934263,-0.278334681,-0.016081589,-0.751500328,-0.231781806,-0.180250638,-0.854336692,-0.174026205,0.0334502
0.448698165,0.99724873,-0.435420098,0.904281817,0.985882402,-0.412483366,0.189341544,0.994549866,-0.355369417
0.782399141,0.973412062,-0.446389891,0.329861408,0.975425317,-0.417367911,0.837721826,0.912715123,-0.359072408
0.997706153,0.993943908,0.998267563,0.993187737,0.991800005,0.996170582,0.995686251,0.995838714,0.996175483
-0.722106733,-0.924895444,0.906189456,-0.832960667,-0.629338749,0.943728643,-0.846162102,-0.952114046,0.916832018
0.054033453,0.998763377,0.989087176,-0.215286269,0.992856535,0.987972153,-0.337111754,0.916798099,0.966677843
0.821521649,0.7452186,0.864160467,0.831057755,0.544477213,0.823968292,0.980380822,0.056298497,-0.28590683
0.854294909,0.888546102,0.997383455,0.738930209,0.800434353,0.998923947,0.623666156,0.990990541,0.964892405
0.876701375,0.390801451,0.419343293,0.666591892,0.281218978,0.40809908,0.939576768,0.214524394,0.335665712
0.910229129,0.876349386,0.985285923,0.898420819,0.795284204,0.998563386,0.915604644,0.988559698,0.979212248
0.761441514,-0.073325731,-0.192741403,0.582025177,-0.282995665,-0.20850624,0.873459359,-0.246597919,-0.280657248
0.026368004,-0.552621917,-0.002081662,0.180148227,0.553492096,-0.114266639,0.450637937,-0.291487136,-0.11023679
-0.940070151,-0.329999984,0.460575373,-0.817098691,0.921291941,0.461565784,-0.349515725,0.098419721,0.437864351
-0.007573393,-0.186659328,0.924306021,0.225249103,-0.49635093,0.924391843,-0.032369692,-0.724429252,0.966368084
0.433705826,-0.991427894,0.816188791,0.602718246,-0.983009944,0.870782813,0.780744904,-0.953106051,0.939862808
0.999326594,0.994596188,0.994655074,0.99914827,0.881444758,0.999885368,0.997678897,0.983499806,0.988871757
-0.160254299,-0.06174566,0.71564945,-0.268876554,-0.365229112,0.932727179,-0.060209174,0.414638044,0.666414383
0.976634594,0.984111327,0.995867068,0.986623644,0.995861979,0.996005203,0.844271585,0.994526605,0.998344691
0.733772644,0.954631449,0.401546209,0.724350572,0.993184259,0.670595273,0.666136126,0.900467973,0.708586088
0.997131044,-0.091066465,-0.45162658,0.996760217,-0.228010238,-0.745093609,0.994498221,-0.043397149,-0.603810995
0.234002723,-0.536196682,0.859815765,0.429904,-0.378406563,0.872229187,0.605798323,0.282516452,0.769473105
-0.34378388,0.93367853,0.999078756,-0.361168502,0.953250976,0.987688474,-0.337887556,0.876899915,0.995036558
0.658708348,0.383247992,0.99355965,0.656874174,0.408053031,0.987214488,0.662966453,0.492456596,0.979325954
0.097075314,0.705537481,0.874508688,0.247299673,0.56726286,-0.013239064,0.431846812,0.575656034,0.159240736
0.810451276,-0.298036712,0.964160691,0.235265885,0.062198948,0.985787597,0.958056817,-0.417437491,0.980533098
0.999928826,0.972876475,0.858376876,0.996364359,0.894389083,0.622117196,0.999771586,0.869027203,0.759408544
0.971146127,0.684181448,0.993989113,0.932825077,0.766692454,0.998948584,0.921186042,0.713222348,0.99851762
-0.802619133,0.875088742,0.996851823,-0.995715378,0.398394998,0.996549835,-0.919360472,0.628786757,0.997321107
0.981589037,0.990602323,0.279494907,0.992152672,0.872614175,-0.48313458,0.97132432,0.955375431,-0.279268981
-0.947350757,0.864223291,0.166982176,-0.946042223,0.902127744,0.474856296,-0.795743891,0.92252422,0.895201486
0.641012422,0.426873854,0.986037502,0.659935047,0.715705271,0.990484496,0.539589789,0.439789171,0.957504132
0.917229525,0.996655175,0.573794139,0.955989077,0.976256725,0.446496694,0.846875985,0.994023613,0.798410587
0.641941784,0.949708593,0.9991636,0.809801061,0.945364564,0.996619567,0.303430864,0.805628009,0.99228518
-0.275109567,0.520947924,0.998531143,-0.376644188,0.7471127,0.994760972,-0.272565355,0.539036376,0.987728898
0.991386092,0.99592442,0.98326045,0.992068374,0.999483997,0.989469491,0.989253528,0.999476169,0.998149689
0.443950922,0.601954057,0.996341479,0.328311187,0.822266983,0.982916276,0.208098707,0.553546003,0.982481399
0.999706909,0.994154182,0.997737737,0.993856459,0.981691491,0.997593546,0.999685304,0.978896359,0.996170091
0.95339205,0.96857993,0.993310489,0.890446543,0.990075056,0.974576729,0.941074852,0.994074836,0.995439449
0.994203533,0.856431058,0.982645613,0.983796261,0.730647249,0.979739735,0.995410882,0.990892497,0.983408795
0.999319927,0.999729866,0.997755016,0.97642826,0.997153822,0.999469315,0.99931456,0.9995506,0.998548399
0.999408025,0.948946565,0.999058488,0.967113593,0.942462615,0.999590092,0.999123992,0.947173665,0.994115764
0.063085614,0.993831801,0.997235662,0.310725805,0.996733086,0.998689473,0.461139342,0.991291729,0.999846387
0.981865236,0.996005431,0.933821854,0.978983593,0.985290625,0.73285057,0.9774035,0.943841194,0.817607259
0.474802592,0.955929556,0.171878647,0.680575541,0.911654765,0.586989016,0.562919061,0.892380243,0.646053689
0.469435935,0.898428086,0.17283953,0.417960049,0.816761742,0.338631437,0.47981897,0.889085019,0.380680755
0.188328332,0.832219976,0.999171564,0.006304673,0.199944727,0.997655235,0.024343498,0.830897693,0.991398057
0.677493779,0.403731264,-0.237847283,0.853932446,0.176809174,0.016058738,0.742917942,0.644883172,0.983573422
-0.30468625,0.825462768,0.270175094,-0.442990597,0.740538994,0.509446876,-0.484197472,0.873445852,0.702734257
0.427871688,-0.210995191,0.959286852,0.255266006,-0.562329427,0.981684734,0.423291358,0.279099324,0.951010307
0.973914025,0.581725507,-0.04259498,0.998923609,0.634186431,-0.380340191,0.997973447,0.687696574,0.862479866
0.521181984,-0.152105975,0.983609891,0.790389955,-0.613822294,0.984212422,0.496172936,-0.688858678,0.97829104
0.029835702,0.999255764,0.490594868,-0.217484779,0.974529471,-0.634750894,-0.278072554,0.969900561,-0.447633419
0.536836951,0.957549969,0.611097557,0.445767974,0.988782739,0.599881741,-0.189747472,0.992152115,0.565918101
0.961555001,0.598472869,-0.085123691,0.539933434,0.317291011,0.623503445,0.257115678,0.41390882,0.619411595
0.817374077,0.960923769,0.998545158,0.807931356,0.994605263,0.999059099,0.686863565,0.99696164,0.99453628
0.272837143,0.987166928,0.991541765,0.212380808,0.983680965,0.990028344,0.779028399,0.977641854,0.989875054
0.848515286,0.914896712,0.96126776,0.851677923,0.948594703,0.960684723,0.684757051,0.979602818,0.963980533
0.999174362,0.981491118,-0.801343422,0.994457664,0.881925769,-0.619537292,0.985011633,0.928289104,-0.123320751
0.997951476,0.997931271,0.910391497,0.992671447,0.991354379,0.957456313,0.979839786,0.991304449,0.948892932
0.867761404,0.550677215,0.910731613,0.894344711,0.430050842,0.878509111,0.91944343,0.971057907,0.957694362
0.986717096,-0.108920291,0.559167198,0.997439898,-0.617161294,0.379995235,0.991951774,-0.44300479,0.548431279
0.954603389,0.892123772,-0.46921225,0.936972211,0.889355657,-0.144534509,0.930552141,0.978834248,0.254681081
0.997615366,0.995936414,0.998343411,0.996481739,0.99790637,0.997351888,0.999961655,0.996427897,0.99446877
0.973491943,-0.119536721,0.95952211,0.940789523,-0.828678835,0.974521146,0.915251976,0.360685631,0.999886705
0.801068301,0.972419798,0.99854767,0.437358629,0.987203085,0.997432114,0.193254562,0.974102659,0.99494561
0.999668597,0.370955384,0.978919359,0.991711373,0.523037223,0.99003616,0.999608054,0.987984329,0.998607871
-0.847024338,0.445719326,0.986161848,-0.582946303,0.654898918,0.975325921,-0.281152876,0.765758429,0.98852838
0.999036659,0.97487387,-0.267393015,0.988557296,0.931782099,-0.259337753,0.997514682,0.939782835,-0.111845959
-0.971546,0.971618678,0.999345332,-0.635391269,0.980780069,0.998111507,-0.879813701,0.985418939,0.99632564
0.992642585,-0.484988008,0.950092597,0.994459368,-0.509493499,0.827007594,0.997196585,-0.594110667,0.883834971
0.467662792,-0.481546599,-0.272540537,0.354244153,-0.560720077,-0.335751687,0.288381802,-0.43136027,-0.26383859
0.225178537,0.381394478,0.646245821,0.581223996,0.72518174,0.76615884,0.533670298,0.604983746,0.852516756
-0.765090486,0.594100443,0.435143448,-0.202817387,0.55551244,0.556400849,0.169762289,0.442574777,0.6132663
0.999682325,-0.501862738,0.952870277,0.999700345,-0.683730235,0.959791592,0.999944458,-0.507601013,0.940369722
0.037415523,0.935089534,0.993237956,0.837918178,0.942439281,0.994802882,0.959033334,0.978552207,0.991865996
0.995707989,0.990742929,0.999697217,0.998742119,0.979396087,0.998208949,0.998508901,0.976882828,0.997601337
0.617331358,-0.503658136,-0.437095985,-0.062170802,-0.437920343,-0.168809778,0.062034565,-0.636585214,0.369505495
0.975635657,0.980135652,0.963632893,0.98682085,0.959099397,0.976208362,0.980993377,0.965152636,0.958541481
0.972799195,-0.56768102,0.520910707,0.974636283,-0.51446878,0.344537613,0.92478893,-0.711719831,0.599840573
-0.027857638,-0.818477194,-0.325936316,-0.190459967,-0.523456192,-0.471239298,0.36996272,-0.894543639,-0.800409594
0.936833314,0.96439182,0.997264483,0.970644204,0.985003725,0.997469821,0.859466398,0.885871291,0.995908932
0.669918608,0.939994369,0.997400661,0.735017864,0.983661402,0.997479871,0.3927518,0.965024571,0.994254436
-0.022262676,-0.42011494,-0.667253579,0.01629489,0.837859576,-0.815492089,-0.139758923,0.560169401,-0.972260407
-0.25474546,-0.8190475,-0.416767969,-0.252761875,-0.75318859,-0.556102799,-0.344583098,-0.772398827,-0.068741172
0.795472439,0.795250087,-0.549665694,0.747576716,0.718900954,0.071377276,0.965775144,0.849749658,-0.19118492
0.620368834,0.814775742,0.998919877,0.631027774,0.963094817,0.99578883,0.729614338,0.814066224,0.997556077
0.414940375,0.812603869,0.352211543,0.605971934,0.894361877,0.091037807,0.156643437,0.615970325,0.196403205
0.501627527,0.148211229,0.846950728,0.361707076,-0.301683235,0.752385458,-0.177409156,0.024604983,0.275572615
0.844040147,0.786282167,-0.395749249,0.804602452,0.638993784,0.01699958,0.992792871,0.830471111,-0.132306495
0.978894528,0.789067107,0.996884598,0.979323252,0.786310033,0.990277985,0.989149949,0.709838756,0.999590134
0.917255019,0.710097693,0.999236611,0.57045427,0.709408149,0.998712209,0.758377335,0.521336132,0.999388425
0.754885738,0.065560756,0.999715145,0.914515665,-0.641614967,0.999039043,0.904981301,-0.888682937,0.998677216
0.994058687,0.970630053,0.999643032,0.982603673,0.968337955,0.999180598,0.990649117,0.985890321,0.996973812
-0.447074143,-0.17380737,0.352791378,-0.419515105,-0.784723415,0.33072551,-0.447153008,-0.556372857,0.155460255
-0.249076734,0.983705489,0.946047696,-0.213140591,0.997155241,0.954516671,-0.195110166,0.996115866,0.913346839
0.99873613,0.950104527,0.96375459,0.999580049,0.983723272,0.410769336,0.990218166,0.971192502,0.996819228
0.673731282,0.331274205,0.999024152,0.587132514,-0.057835177,0.996969164,0.791426299,0.330283672,0.986070803
0.999530298,0.725486115,0.977890599,0.999981578,0.47879468,0.781104506,0.999961308,0.61143917,0.901291781
0.605439929,0.03122902,0.968203758,0.508785741,0.599707579,0.994746879,0.694094038,0.419393685,0.984336756
0.999171663,0.96679075,0.997698536,0.998958289,0.796552165,0.998876866,0.997695571,0.746128083,0.998935524
0.982541495,0.044195565,-0.325031163,0.979046671,-0.037099991,-0.601409953,0.960918908,0.268884779,-0.718289765
-0.052451114,0.995068543,0.708426507,-0.033199103,0.993756399,-0.045375773,-0.006814242,0.986344893,0.40651605
0.364247041,0.882386454,0.782822179,0.216588982,0.931799489,0.74441386,0.745998484,0.575895684,0.754522208
